OTUID,Phylum,INDO12S1A,INDO12S1B,INDO12S1C,INDO12S2A,INDO12S2B,INDO12S2C,INDO13S1A,INDO13S1B,INDO13S1C
CE02100M2_0_ID190863,Arthropoda,1.23E-05,4.48E-05,2.63E-06,2.09E-05,4.00E-06,1.81E-05,0.000181541,0,4.85E-05
CE02100M2_0_ID148368,Unidentified,7.51E-05,0.000114536,0,3.93E-05,2.98E-05,2.54E-05,4.54E-05,5.33E-06,1.70E-05
CE01500M1_0_ID86156,Arthropoda,0,0.001279013,7.90E-06,0,0,0,0,0,0
IND06100M1_0_ID78740,Unidentified,0,0,0,0,0,0.000231741,2.17E-05,0,0
IND6100M3_0_ID141551,Unidentified,0,0,0,0,0,0.000267991,0,0,0
IND06BSM3_0_ID153079,Cnidaria,0,0,5.27E-06,0,0,0.000254193,1.71E-06,0,0
CE02500M1_0_ID26040,Arthropoda,2.43E-05,0,0,5.69E-05,8.00E-06,9.65E-05,0,0.000306587,8.99E-05
CE02100M2_0_ID149276,Ochrophyta,1.78E-05,1.49E-06,1.18E-05,2.99E-06,0,1.16E-05,0.000145467,9.42E-05,0.000152237
IND07500M1_0_ID158718,Unidentified,0,0,0.000529617,0,0,0,0,0,1.72E-05
CE01100M4_0_ID28486,Unidentified,0.000160923,1.34E-05,0.000160297,0.000270248,1.60E-05,3.90E-06,4.03E-06,1.22E-05,1.05E-05
IND04500M1_0_ID109539,Arthropoda,0,0,0,0.000128028,0.000895674,0,0,0,0
IND11500M1_0_ID161716,Unidentified,0,0,0,0,0,1.74E-05,0.000143978,0,7.87E-06
BAA02A100M5_0_ID144451,Mollusca,0,0,0,0,0,0.000262813,0,0,1.31E-06
CE01100M1_0_ID66528,Unidentified,1.42E-05,2.24E-05,0,5.97E-05,0.00018221,9.88E-05,3.77E-05,1.57E-05,8.73E-05
CE01100M1_0_ID91387,Rhodophyta,0.00013771,1.07E-05,0.000103443,2.99E-06,0,1.27E-05,3.33E-05,0.000172501,7.32E-05
ART01A100M5_0_ID226737,Unidentified,3.68E-05,7.16E-05,1.18E-05,8.97E-06,6.80E-05,0.000101348,2.37E-05,4.27E-05,6.86E-05
CE01BSM1_0_ID47986,Bryozoa,5.00E-05,3.02E-05,7.55E-05,4.33E-05,6.45E-05,3.54E-05,3.39E-05,1.38E-05,5.31E-05
CE01BSM1_0_ID32164,Annelida,0,0,0,0,0,0,1.71E-06,0,0.000264898
BAA01B100M5_0_ID64135,Unidentified,0,0,3.17E-06,0,0,0.000271202,5.67E-06,0,4.30E-06
ART01B100M7_0_ID155628,Porifera,0.000149941,4.47E-06,0,1.57E-05,0,0,0,0,1.31E-06
CE01100M1_0_ID18661,Unidentified,4.10E-06,4.47E-06,3.14E-05,0,0,0,0.000134792,0.000270338,0.000150077
CE01100M3_0_ID100697,Unidentified,8.17E-06,1.49E-05,7.87E-06,0.000188515,0.000189018,2.94E-05,3.26E-06,1.07E-05,0.000214395
CE01BSM1_0_ID117448,Unidentified,0.000113212,0,0,2.75E-05,2.48E-05,1.18E-06,2.32E-06,6.90E-06,6.02E-05
CE01100M3_0_ID93391,Unidentified,2.04E-05,0.000138742,7.87E-06,2.39E-05,3.60E-05,9.84E-05,0,3.74E-05,5.84E-06
BAO02C500M5_0_ID132308,Ochrophyta,0,0,0,0,0,1.29E-06,0,0,0.000263587
CE02100M2_0_ID102118,Unidentified,0.000171508,9.55E-05,7.87E-06,0,0,0,6.53E-06,0,0.000373048
CE01100M1_0_ID111435,Unidentified,1.67E-05,5.07E-05,7.87E-06,0,8.00E-06,3.40E-05,7.21E-06,0.000291884,0.00016844
CE01100M1_0_ID100957,Unidentified,0,6.07E-05,0,0,5.28E-05,2.59E-06,0.000185052,0,0
ART01B500M4_0_ID96144,Porifera,4.38E-05,1.80E-05,7.76E-05,1.18E-05,1.79E-05,3.53E-06,4.30E-05,0.000155687,7.82E-05
BAA01ABSM6_0_ID12965,Unidentified,0.000124879,0,7.50E-05,3.93E-06,0,0,1.13E-05,0,0
BAA02B100M5_0_ID117457,Unidentified,0,2.12E-05,8.25E-05,0.000486596,6.59E-05,2.36E-06,0,2.67E-05,7.60E-05
IND11100M3_0_ID131080,Unidentified,0,0,0,0,0,7.77E-06,0.000192453,8.80E-06,0
IND04500M1_0_ID9653,Cnidaria,0,0,0,4.57E-06,0,0.000290874,0,0,0
BAA01BBSM6_0_ID102065,Echinodermata,3.26E-05,6.90E-05,0.000118451,3.93E-06,0,0,0,0.000469859,0
CE02BSM3_0_ID86864,Unidentified,7.33E-07,4.47E-06,0,3.93E-06,0,0,0.000182057,0.000117072,3.52E-05
ART02BBSM2_0_ID107433,Mollusca,7.33E-07,8.65E-05,3.07E-05,4.08E-05,5.60E-05,0.000136787,0,0,0
CE01100M4_0_ID58226,Chordata,0,5.28E-05,0,0,0,2.36E-06,1.39E-05,0,0.000209939
IND11100M3_0_ID151242,Entoprocta,0,0,0,0,0,0,0.000331332,0,0
CE01100M1_0_ID101110,Unidentified,9.23E-06,0.000218984,0,1.50E-05,8.00E-05,4.73E-06,2.78E-05,0,3.09E-06
ART01BBSM3_0_ID74366,Mollusca,1.44E-05,7.93E-05,3.93E-06,0.000133706,4.97E-06,3.53E-06,3.43E-05,2.76E-05,0.000165097
CE01100M1_0_ID125609,Unidentified,2.65E-05,9.89E-05,7.87E-06,2.39E-05,2.40E-05,4.33E-05,8.54E-05,0,4.03E-05
CE01100M1_0_ID111575,Unidentified,0,1.49E-05,0,0.000577109,0,0,1.55E-06,0,4.30E-06
CE03100M4_0_ID173663,Unidentified,0,1.62E-05,3.14E-05,2.39E-05,2.40E-05,0.000121467,7.06E-05,2.13E-05,8.15E-05
BAA02C100M5_0_ID105224,Mollusca,5.88E-05,0,0,0.00068832,0,2.07E-05,0,0,0
IND06500M3_0_ID101656,Rhodophyta,0,0,5.27E-06,0,0,0.00010348,3.48E-05,0,0.000122422
IND06500M3_0_ID110755,Arthropoda,0,0,0,0,0,0.000134419,0,0,0.000153431
BAA01A100M7_0_ID332306,Cnidaria,0.000139853,3.02E-05,4.20E-05,0,0,0,2.67E-05,3.47E-06,9.87E-05
ART01A100M5_0_ID173340,Unidentified,6.40E-05,8.97E-06,2.63E-05,3.07E-05,3.79E-05,4.34E-05,5.85E-05,0,0.000134347
BAO01B100M3_0_ID32114,Unidentified,8.96E-05,5.61E-05,2.29E-05,2.36E-05,4.46E-05,2.02E-05,3.26E-06,1.04E-05,2.62E-05
HR01500M1_0_ID102591,Bryozoa,0,0,1.27E-05,3.09E-05,0,2.36E-06,8.50E-06,6.90E-06,0.000322909
CE02BSM1_0_ID110397,Rhodophyta,7.57E-05,5.97E-06,0.00011283,0,2.04E-05,3.25E-05,0,5.02E-05,1.53E-05
BAO01B500M5_0_ID64646,Arthropoda,0,0.001178698,0,4.57E-06,0,1.18E-06,0,1.41E-05,1.72E-05
ART01A100M5_0_ID79382,Unidentified,0,0,0,0,0,3.44E-05,0,3.47E-06,0.000253119
HAW24A100M2_0_ID55596,Unidentified,0,0,6.33E-06,0,0,5.90E-06,0,1.60E-05,0.000248216
CE01100M3_0_ID4905,Unidentified,1.45E-05,7.16E-05,1.57E-05,3.89E-05,0,1.17E-05,0.000140909,1.60E-05,2.14E-05
CE01100M3_0_ID75520,Unidentified,1.02E-05,2.98E-06,5.92E-05,0.000190362,8.00E-06,5.39E-05,0,0,0.000119454
IND11500M1_0_ID100855,Cnidaria,0,0,0,0,0,6.26E-06,0.00015943,0,1.42E-05
IND13100M1_0_ID101040,Cnidaria,0,0,0,0,0,0,0,0,0.00084043
ART02A100M5_0_ID32363,Cnidaria,9.20E-05,1.29E-05,0.000107735,5.04E-05,0,9.66E-06,7.73E-07,1.94E-05,0.000166078
CE01100M3_0_ID104587,Unidentified,0.00022051,1.94E-05,0.00012025,5.09E-05,4.00E-06,6.73E-05,2.96E-05,1.07E-05,1.44E-05
IND12100M1_0_ID100025,Unidentified,0,0,0,0,0,0,0,0.001040799,0
CE01100M1_0_ID71731,Unidentified,8.17E-06,0,1.96E-05,0,4.80E-05,5.57E-05,0.000155063,0,3.86E-05
ART02CBSM6_0_ID143615,Rhodophyta,3.77E-05,6.36E-05,5.70E-05,1.24E-05,1.39E-05,3.36E-05,1.61E-05,0.000191718,2.12E-05
CE02BSM4_0_ID21811,Porifera,8.80E-06,0,0.000173403,1.57E-05,7.80E-05,8.36E-06,0,0.000347168,1.54E-06
ART01A500M5_0_ID166825,Cnidaria,2.05E-05,3.23E-05,0.000249175,1.45E-05,3.21E-05,4.58E-05,3.95E-05,2.44E-05,2.22E-05
ART01B100M7_0_ID139879,Unidentified,1.07E-05,0,0,0,9.93E-06,1.78E-05,0,0.000556131,1.08E-05
CE03100M3_0_ID63545,Annelida,0,6.56E-05,0,0,0,0,0.00011911,1.60E-05,0.000194413
IND12500M1_0_ID107151,Mollusca,0,0,0,0,0,0,0,0.000667541,0
CE02BSM6_0_ID173339,Rhodophyta,2.06E-05,3.61E-05,2.48E-05,1.18E-05,0.000129969,0.000124169,1.73E-05,3.43E-06,1.54E-06
CE01100M3_0_ID48001,Unidentified,0.000112154,5.07E-05,0,2.39E-05,0.000196416,5.46E-05,0,5.33E-06,4.76E-05
BAA02A500M5_0_ID224694,Arthropoda,1.90E-05,2.18E-05,0,4.57E-05,0.000498728,8.46E-05,0,0,3.28E-05
ART01A100M5_0_ID102973,Unidentified,0,0,0,0,0,0.000249866,0,0,0
CE03100M1_0_ID16659,Unidentified,0,7.47E-06,0.000304959,1.50E-05,9.65E-05,4.09E-05,4.44E-05,0,0
CE01100M1_0_ID54441,Unidentified,0.000132059,8.06E-05,5.11E-05,2.09E-05,4.00E-06,2.11E-05,1.58E-05,6.94E-05,0.00011617
CE02BSM4_0_ID25670,Unidentified,1.47E-06,5.97E-06,6.16E-05,0,4.00E-06,4.27E-05,0.000169155,1.60E-05,4.29E-05
CE03500M1_0_ID100352,Arthropoda,0,0.001203777,0,0,0,0,0,0,0
CE02BSM3_0_ID121370,Mollusca,3.67E-06,0,0,0,0,2.01E-05,0.000964227,0,0
ART01A100M5_0_ID69947,Unidentified,2.16E-05,3.70E-05,0.000291213,3.56E-05,0.00010238,4.27E-05,1.55E-06,8.80E-06,2.85E-06
ART01B100M7_0_ID105404,Unidentified,2.74E-05,2.83E-05,3.17E-06,0.000106613,9.00E-05,2.62E-05,9.75E-05,0,9.88E-06
ART01BBSM3_0_ID132861,Mollusca,1.30E-05,0.000183498,0,1.20E-05,3.58E-05,6.26E-06,3.64E-05,0,0
IND06100M1_0_ID106868,Unidentified,0,0,0,0,0,0.000210736,0,9.07E-05,0
IND06500M1_0_ID34000,Mollusca,0,0,0,0,0,0.000316964,0,0,0
ART01A100M5_0_ID135514,Unidentified,0,0,0,0,0.000142494,1.80E-05,0.00019209,0,0
CE02BSM1_0_ID83070,Rhodophyta,0.000129286,0,0,0,2.98E-05,2.59E-06,0,1.91E-05,4.30E-06
BAA01A500M3_0_ID93911,Unidentified,0,0,0,0,0,0,0,3.47E-06,0.000806127
CE01100M1_0_ID64857,Unidentified,5.53E-05,5.97E-06,5.11E-05,7.18E-05,5.20E-05,8.53E-05,4.75E-05,5.34E-05,3.00E-05
ART01A100M5_0_ID109994,Cnidaria,5.00E-05,6.54E-05,7.87E-06,3.75E-05,1.30E-05,5.27E-05,5.45E-05,2.98E-05,6.29E-05
ART01B500M3_0_ID79306,Unidentified,0.00037954,1.88E-05,2.63E-06,0.00038551,3.60E-05,2.40E-05,0,5.33E-06,1.29E-05
IND12500M1_0_ID143639,Mollusca,0,0,0,0,0,0,0,0.000650336,0
CE01100M1_0_ID51904,Unidentified,2.86E-05,0,0,0.000308207,9.16E-05,7.12E-05,0,2.67E-05,0
ART01BBSM3_0_ID149013,Porifera,3.67E-06,1.44E-05,3.17E-06,1.97E-05,1.01E-05,1.06E-05,0.000115922,0.00027623,9.26E-05
IND06BSM3_0_ID40056,Unidentified,0,0,0,0,0,0.000225657,0,0,0
IND04500M1_0_ID101453,Arthropoda,0,0,0.000234269,0.000406945,5.09E-05,0,0,0,0
ART01B100M7_0_ID2865,Rhodophyta,3.07E-05,2.36E-05,9.44E-05,2.99E-06,5.10E-06,0.000102263,0,8.13E-05,7.53E-05
CE02BSM1_0_ID157660,Bryozoa,3.09E-05,0,2.11E-05,3.60E-05,5.10E-06,0,1.13E-05,1.91E-05,0.000174734
HR01100M1_0_ID16139,Unidentified,0,0,0,0,0,0.000229152,0,4.80E-05,0
ART02A100M5_0_ID13712,Rhodophyta,3.23E-05,1.46E-05,5.64E-05,3.93E-06,3.29E-05,9.98E-05,2.35E-05,0.00013182,1.18E-05
CE01100M4_0_ID119789,Unidentified,2.56E-05,7.16E-05,3.93E-06,1.94E-05,0.000116998,3.90E-06,0.000105933,4.43E-05,4.30E-06
IND13500M1_0_ID37555,Unidentified,0,0,0,0,0,0,0,0,0.000243916
CE01BSM1_0_ID177239,Unidentified,9.00E-06,0,0,2.53E-05,0.000732928,1.18E-06,4.42E-05,1.38E-05,3.09E-06
CE01100M1_0_ID4488,Unidentified,0,2.98E-05,0.000231762,8.97E-06,0,7.25E-05,0,5.84E-05,0.000150077
CE01100M3_0_ID3805,Unidentified,0,1.29E-05,0,0,0,6.55E-05,0,0,0.000174586
BAO02B100M5_0_ID175449,Unidentified,0,2.85E-05,7.87E-06,0.000123185,3.49E-05,0.000119582,1.84E-05,6.18E-05,3.93E-06
ART01A100M5_0_ID159948,Cnidaria,1.91E-05,7.49E-05,6.45E-05,1.68E-05,4.00E-06,9.91E-05,0,0,5.30E-05
CE02100M2_0_ID198674,Unidentified,1.59E-05,2.09E-05,7.07E-05,0,1.60E-05,2.38E-05,3.01E-05,0.000226614,8.98E-05
ART01BBSM6_0_ID268344,Unidentified,8.80E-06,5.97E-06,1.03E-05,1.48E-05,0,6.12E-06,1.71E-06,0.000122731,0.000182138
CE02100M2_0_ID100179,Rhodophyta,0.000331456,0,0,0,0,0,5.67E-06,0,3.21E-05
CE01100M4_0_ID114385,Unidentified,0.000296216,8.49E-05,7.87E-06,2.39E-05,4.00E-06,1.93E-05,2.48E-06,5.34E-05,6.86E-05
ART01BBSM3_0_ID35878,Rhodophyta,5.38E-05,8.77E-06,7.20E-05,2.08E-05,6.67E-05,0.000107194,2.22E-05,1.22E-05,3.30E-05
ART01A100M5_0_ID210570,Rhodophyta,1.18E-05,2.60E-05,0.000200655,2.75E-05,2.98E-05,6.11E-05,2.15E-05,3.64E-05,1.03E-05
ART01B500M6_0_ID39111,Rhodophyta,4.47E-05,1.06E-05,3.80E-05,2.03E-05,2.40E-05,1.85E-05,4.95E-05,0.000155623,8.32E-06
CE02100M2_0_ID128618,Unidentified,3.68E-05,3.43E-05,1.96E-05,0.000385876,0,2.06E-05,0,0,5.23E-06
CE01100M6_0_ID113960,Rhodophyta,3.51E-05,0,2.22E-05,0,5.10E-06,2.95E-05,8.31E-05,3.44E-05,4.63E-06
CE03100M3_0_ID90492,Unidentified,0,8.77E-06,1.05E-05,0,0,0,5.67E-06,0,0.000233653
BAA02BBSM6_0_ID39260,Porifera,2.70E-05,0.000101217,1.27E-05,3.93E-06,0.000181381,5.91E-05,0.000279634,0,7.70E-06
CE01100M1_0_ID123490,Unidentified,0,0,0,6.00E-06,8.00E-05,8.67E-05,9.61E-05,5.33E-06,6.43E-05
CE02100M2_0_ID139530,Unidentified,2.03E-05,1.94E-05,0,0,0,0,0.000191695,0,8.57E-06
CE02100M2_0_ID109445,Unidentified,6.16E-05,0.000752361,0,6.00E-06,0,6.59E-05,0,0,0
IND04100M1_0_ID107374,Unidentified,0,0,0,0.000543181,0,0,0,5.33E-06,0
IND13500M3_0_ID14567,Annelida,0,0,0,0,0,0,0,0,0.00023867
BAA02BMSM5_0_ID168903,Annelida,0,0.000249139,0,0,5.60E-05,0,0,0,0
CE01100M1_0_ID118674,Unidentified,4.08E-05,2.83E-05,1.96E-05,7.78E-05,7.60E-05,1.29E-05,7.43E-05,9.07E-05,7.72E-05
ART02A100M5_0_ID199611,Arthropoda,9.64E-06,1.34E-05,0.000401371,1.29E-05,0,1.15E-05,4.98E-06,0,0
ART01A100M5_0_ID135275,Cnidaria,5.29E-05,7.28E-06,6.21E-05,9.93E-06,8.00E-06,1.24E-05,0.000118322,0,7.26E-06
IND06500M3_0_ID69583,Arthropoda,0,0,0.000102657,0,0,0.000190476,4.07E-05,0,0
BAA01A500M6_0_ID267564,Arthropoda,0,0,0,0,0,0,0.000158814,0,0.000199329
ART02A500M5_0_ID280751,Arthropoda,9.72E-05,7.14E-05,0,4.57E-06,0.000631043,2.77E-05,0,0,2.62E-06
BAA01C100M7_0_ID35352,Porifera,4.24E-05,2.62E-05,0,0.000299991,1.49E-05,1.18E-05,5.80E-05,0,4.63E-06
ART01B500M3_0_ID152884,Rhodophyta,2.94E-05,2.78E-05,3.21E-05,1.87E-05,3.38E-05,3.70E-05,2.48E-05,6.88E-05,4.17E-05
CE01100M1_0_ID124695,Unidentified,0,2.52E-05,1.18E-05,9.15E-05,4.78E-05,5.45E-05,8.17E-05,3.47E-06,8.57E-06
BAA02ABSM5_0_ID7784,Unidentified,8.45E-05,0,2.85E-05,0,5.45E-05,0,4.54E-05,2.75E-05,4.60E-05
BAA01A100M7_0_ID121179,Bryozoa,3.13E-05,1.19E-05,4.74E-05,0,0,5.91E-05,3.80E-05,0.000159643,2.41E-05
CE01BSM1_0_ID114510,Unidentified,1.47E-06,1.64E-05,0,6.00E-06,0,8.96E-05,0.000125918,0,3.43E-05
ART01B100M7_0_ID173481,Nemertea,9.87E-05,0,0,0,1.60E-05,3.65E-05,0,0.000321785,5.10E-05
CE01BSM1_0_ID12257,Echinodermata,0,0,0.000468538,0,0,0,0,0,0
IND04500M1_0_ID100869,Arthropoda,0,0,0,0.000813889,0,0,0,0,0
ART02A500M5_0_ID105155,Unidentified,0,0,3.93E-06,0,1.20E-05,0,0.000168634,0.000224172,0
IND13100M1_0_ID140267,Unidentified,0,0,0,0,0,0,0,0,0.000257237
HR01100M1_0_ID101034,Unidentified,0,0,0,0,0,0,0,0,0.00075896
CE02100M2_0_ID10221,Unidentified,2.04E-05,0,0,0,8.00E-06,6.47E-06,0.000191442,0,4.60E-05
CE01100M6_0_ID187556,Rhodophyta,0,0,0,0,1.20E-05,4.73E-06,0.000116112,6.76E-05,8.57E-06
BAO02ABSM2_0_ID105958,Unidentified,0,0.000167311,0,0.000475236,0,1.29E-06,0,0,0
IND12500M1_0_ID21209,Unidentified,0,0,0,0,0,3.21E-05,0,0.000351019,8.49E-05
IND13BSM1_0_ID35164,Chordata,0,0,0,0,0,0,0,0,0.000273104
BAO01B100M3_0_ID80462,Mollusca,4.91E-05,7.22E-05,6.21E-05,3.93E-06,0,5.29E-05,1.71E-06,8.90E-05,0.000118289
BAA02BBSM6_0_ID226764,Bryozoa,0.00010033,2.59E-05,3.17E-06,0,4.97E-06,4.95E-06,1.50E-05,3.33E-05,1.97E-05
CE01100M1_0_ID122235,Unidentified,1.71E-05,4.30E-06,7.87E-06,4.49E-05,5.60E-05,0.000169313,8.15E-06,1.75E-05,8.57E-06
ART01B500M3_0_ID112289,Rhodophyta,5.69E-05,6.12E-05,2.56E-05,6.93E-06,4.78E-05,3.99E-05,6.24E-05,1.72E-05,2.85E-06
CE02100M2_0_ID104950,Unidentified,0.000336318,6.71E-05,1.18E-05,0,0,3.90E-06,3.81E-05,0,4.29E-05
CE02100M2_0_ID124107,Unidentified,1.81E-05,0,3.17E-06,0,9.93E-06,3.53E-06,2.86E-05,3.44E-05,0.000146874
IND11500M3_0_ID12798,Unidentified,0,0,0,0,0,0,0.000170522,0,0
ART01A500M5_0_ID129063,Nemertea,0,3.88E-05,0,0,4.00E-06,1.29E-06,0.000125401,0,8.57E-06
ART01B500M3_0_ID168214,Unidentified,0,0,0,2.99E-06,0,0,0,0,0.000746096
CE01100M3_0_ID79563,Unidentified,5.72E-05,4.92E-05,7.87E-06,8.97E-06,0.000116032,4.40E-05,6.80E-05,0,2.57E-05
ART01BBSM3_0_ID124221,Bryozoa,2.61E-05,5.20E-05,7.26E-05,1.57E-05,7.85E-05,8.53E-05,3.40E-05,3.47E-06,1.39E-05
ART01B100M7_0_ID65850,Cnidaria,0,4.30E-06,0,0.000197853,7.80E-05,0.000132034,0,3.43E-06,0
CE02BSM4_0_ID157399,Porifera,2.64E-05,1.01E-05,0.00016794,0,0,0,0,0.000286588,0
CE02BSM3_0_ID13517,Porifera,0.000119002,8.63E-06,3.93E-06,0,1.51E-05,3.53E-06,2.27E-05,0,0
ART01A500M5_0_ID158504,Unidentified,4.10E-06,0,2.36E-05,0,0.000652183,3.53E-06,0,0,1.54E-06
ART01B100M7_0_ID110062,Unidentified,6.76E-05,3.73E-05,1.03E-05,5.98E-05,3.09E-05,8.53E-05,3.45E-05,0,7.15E-06
BAO01C100M5_0_ID216831,Rhodophyta,7.05E-05,1.49E-06,0.000120203,0,3.05E-05,2.56E-05,7.73E-07,5.74E-05,2.52E-05
CE03100M1_0_ID47805,Unidentified,0,0.000135758,3.14E-05,0.000119848,2.40E-05,2.33E-05,9.63E-06,8.77E-06,0
IND13100M1_0_ID135875,Porifera,0,0,0,0,0,0,0,0,0.000231168
ART02A100M5_0_ID187701,Rhodophyta,0,0,0,0.000125841,7.93E-05,0.000147527,1.71E-06,0,0
CE02100M2_0_ID149392,Unidentified,8.17E-06,1.00E-04,1.57E-05,2.99E-06,6.40E-05,0,0,0,0.000355896
ART01A100M5_0_ID195157,Ochrophyta,1.40E-05,7.47E-06,2.32E-05,1.29E-05,8.97E-06,1.44E-05,0.000135166,4.77E-05,4.16E-05
BAO01B100M5_0_ID191189,Rhodophyta,0.000260928,0,2.24E-05,0,0,7.89E-05,5.54E-05,0,5.61E-06
ART01BBSM3_0_ID18193,Rhodophyta,6.12E-05,1.59E-05,3.70E-05,1.54E-05,5.01E-05,3.89E-05,1.49E-05,2.07E-05,1.27E-05
BAO01B100M5_0_ID31720,Annelida,8.90E-06,0.000121139,2.23E-05,6.00E-06,6.40E-05,6.73E-05,0,2.48E-05,1.31E-05
CE02BSM1_0_ID52231,Rhodophyta,7.33E-07,0,0,0,2.33E-05,9.16E-05,0,0,0.00025245
BAO02ABSM7_0_ID126588,Rhodophyta,5.07E-05,0,3.17E-06,6.00E-06,8.43E-05,6.98E-05,1.43E-05,1.07E-05,2.07E-05
BAO01B100M5_0_ID90927,Rhodophyta,4.70E-05,0,6.57E-06,0,0,0,1.80E-05,3.20E-05,0.000181336
BAO01B100M3_0_ID79448,Unidentified,4.16E-05,4.33E-05,7.10E-06,0.000119692,5.60E-05,2.13E-05,5.56E-05,2.82E-05,3.86E-05
IND06500M5_0_ID50293,Annelida,0,0,2.63E-06,0,0,0.000281386,0,0,1.54E-06
IND05100M1_0_ID100244,Unidentified,0,0,0,0,0.000684192,0,7.73E-07,0,0
CE02BSM1_0_ID154353,Cnidaria,4.33E-05,7.28E-06,0,5.59E-05,1.60E-05,2.36E-06,0,1.22E-05,0.000132342
CE01100M1_0_ID100727,Unidentified,2.20E-06,6.68E-05,3.54E-05,2.49E-05,1.60E-05,0,1.13E-05,6.90E-06,0.00025071
ART01B500M6_0_ID64,Unidentified,0.000134687,1.49E-06,3.17E-06,3.93E-06,4.97E-06,1.51E-05,0,0,1.31E-06
ART02BBSM2_0_ID121436,Porifera,7.33E-07,0,2.22E-05,1.18E-05,0,0,0.000111103,3.47E-06,3.55E-05
IND13100M1_0_ID166189,Arthropoda,0,0,0,0,0,0,0,0,0.000233178
BAO01B100M3_0_ID17635,Mollusca,0.000136804,4.30E-06,0,0,0,1.18E-06,0,0,1.54E-06
BAA01A500M6_0_ID60284,Annelida,0.000178145,5.40E-05,4.32E-05,0,8.00E-06,4.91E-05,5.67E-06,3.47E-06,0.000143307
BAA02A500M5_0_ID125420,Annelida,1.47E-06,6.12E-05,0.000424243,0,0.000192368,4.95E-06,0,0,1.54E-06
BAA01A100M7_0_ID120344,Rhodophyta,7.71E-05,1.29E-05,6.34E-05,2.75E-05,2.48E-05,3.07E-05,0,6.90E-06,5.61E-06
ART02A100M5_0_ID201853,Porifera,7.33E-07,5.60E-05,0,0,7.93E-05,0,0.000215853,0.000258965,3.55E-05
CE02100M2_0_ID100198,Unidentified,2.67E-05,2.69E-05,8.05E-05,0.000314694,0,2.38E-05,5.67E-06,1.38E-05,0
ART01BBSM6_0_ID49700,Rhodophyta,1.69E-05,1.29E-05,0,0,0.000713093,0,0,0,0
CE01100M1_0_ID100069,Unidentified,0,7.28E-06,1.57E-05,0,2.40E-05,1.68E-05,0.000166276,4.08E-05,0
ART01B500M6_0_ID386358,Rhodophyta,7.33E-07,0,6.31E-05,0,0,9.52E-05,9.77E-06,8.77E-06,0.000103584
CE03100M3_0_ID204276,Unidentified,0,2.57E-05,1.18E-05,0,8.00E-06,6.34E-05,2.09E-05,0.000287163,0.000100361
CE02100M2_0_ID194801,Annelida,5.15E-05,0.000108905,0,1.20E-05,0,9.07E-06,1.71E-06,0.000254141,1.29E-05
BAO02B100M5_0_ID168976,Mollusca,0,0,0,8.97E-06,0,2.85E-05,1.75E-05,1.07E-05,0.000189784
CE02BSM6_0_ID237108,Unidentified,7.33E-07,0,3.93E-05,2.99E-06,2.00E-05,0.000231806,7.73E-06,0,0
IND04100M1_0_ID157098,Unidentified,0,0,0,0.000505699,0,0,0,0,0
ART01A100M5_0_ID57552,Unidentified,0,0,1.57E-05,0,0,0.000213447,0,0,0
CE03100M1_0_ID27635,Unidentified,0,0.000210351,0,0,0.000112031,0,0,0,0
ART01A100M5_0_ID216020,Cnidaria,4.38E-05,0,5.39E-05,1.57E-05,0,1.66E-06,8.41E-05,6.90E-06,1.23E-05
CE02100M2_0_ID198824,Unidentified,2.87E-05,0,0,0,0.000192054,0,0,6.12E-05,0.000115722
BAO01B100M4_0_ID36887,Chordata,0.000137625,1.40E-05,0,0,0,3.53E-06,1.71E-06,3.47E-06,0
CE01100M1_0_ID46866,Unidentified,1.47E-06,2.09E-05,1.96E-05,3.59E-05,2.40E-05,4.51E-05,0.000104997,1.03E-05,2.14E-05
ART01B100M7_0_ID165065,Arthropoda,6.75E-05,6.41E-05,1.44E-05,5.18E-05,0.000120999,2.30E-05,4.49E-05,0,3.09E-06
IND04100M1_0_ID100844,Unidentified,0,0,0,0.000510612,0,0,0,0,0
ART01A100M5_0_ID100472,Ochrophyta,1.02E-05,2.09E-05,3.68E-05,7.56E-06,4.00E-06,4.40E-05,0.00010493,3.43E-06,3.66E-05
CE02BSM1_0_ID39657,Rhodophyta,2.57E-05,6.66E-05,5.44E-05,1.97E-05,3.50E-05,5.48E-05,3.34E-05,8.80E-06,0
CE01BSM1_0_ID42187,Rhodophyta,1.03E-05,4.30E-06,3.17E-06,0.000132767,0.00030248,6.49E-05,0,3.47E-06,0
ART01A100M5_0_ID29261,Ochrophyta,1.29E-05,2.50E-05,0.000153091,3.84E-05,8.64E-05,3.68E-05,2.58E-05,2.10E-05,2.42E-05
HR01100M6_0_ID99719,Cnidaria,0,0,0.000117073,0,0,6.37E-05,8.64E-05,1.57E-05,1.77E-05
ART02C500M5_0_ID144651,Annelida,0,0,3.93E-06,3.93E-06,0,1.99E-05,0.000117822,3.47E-06,0
CE02BSM3_0_ID141759,Bryozoa,9.99E-05,4.30E-06,6.33E-06,1.24E-05,3.47E-05,1.18E-05,3.87E-06,0,3.09E-06
IND06500M1_0_ID19003,Arthropoda,0,0,0,0,0,0.000152674,0,0,9.70E-05
IND07BSM1_0_ID15954,Porifera,0,0,0.000224977,0,0,1.18E-06,0,0.00032457,0
CE03BSM1_0_ID169864,Unidentified,0,4.75E-05,3.17E-06,0,0,0,0.000189434,0,2.62E-06
